material_id,bandgap,is_train
8534218.cif,0.782,TRUE
8534221.cif,1.046,TRUE
8534224.cif,0.961,TRUE
8534227.cif,0.721,TRUE
8534232.cif,2.256,TRUE
8534235.cif,2.218,TRUE
8534247.cif,0.863,TRUE
8534250.cif,0.784,TRUE
8534294.cif,0.785,TRUE
8534340.cif,1.154,TRUE
8534343.cif,0.759,TRUE
8534352.cif,2.476,TRUE
8534367.cif,2.486,TRUE
8534370.cif,3.976,TRUE
8534373.cif,3.811,TRUE
8534382.cif,1.368,TRUE
8534394.cif,2.563,TRUE
8534397.cif,1.845,TRUE
8534406.cif,2.838,TRUE
8534409.cif,4.414,TRUE
8534415.cif,4.312,TRUE
8534421.cif,4.314,TRUE
8534456.cif,7.391,TRUE
8534461.cif,8.181,TRUE
8534464.cif,7.974,TRUE
8534482.cif,7.97,TRUE
8534501.cif,8.058,TRUE
8534519.cif,7.742,TRUE
8534522.cif,7.944,TRUE
8534528.cif,2.438,TRUE
8534531.cif,2.504,TRUE
8534536.cif,1.237,TRUE
8534540.cif,1.246,TRUE
8534577.cif,1.126,TRUE
8534580.cif,1.152,TRUE
8534588.cif,1.437,TRUE
8534591.cif,1.322,TRUE
8534646.cif,1.563,TRUE
8534652.cif,1.636,TRUE
8534658.cif,1.483,TRUE
8534776.cif,1.444,TRUE
8534782.cif,1.577,TRUE
8534785.cif,1.617,TRUE
8534794.cif,0.973,TRUE
8534797.cif,3.054,TRUE
8534863.cif,3.315,TRUE
8534869.cif,2.285,TRUE
8534872.cif,1.558,TRUE
8534875.cif,1.599,TRUE
8534878.cif,1.587,TRUE
8534881.cif,1.549,TRUE
8534893.cif,1.595,TRUE
8534896.cif,1.599,TRUE
8534902.cif,1.211,TRUE
8534926.cif,0.542,TRUE
8534935.cif,0.674,TRUE
8535036.cif,0.553,TRUE
8535049.cif,0.558,TRUE
8535052.cif,1.899,TRUE
8535065.cif,1.356,TRUE
8535092.cif,5.361,TRUE
8535095.cif,3.98,TRUE
8535098.cif,3.995,TRUE
8535135.cif,3.979,TRUE
8535152.cif,1.539,TRUE
8535159.cif,1.015,TRUE
8535163.cif,2.413,TRUE
8535166.cif,1.813,TRUE
8535169.cif,2.233,TRUE
8535179.cif,3.026,TRUE
8535182.cif,1.529,TRUE
8535187.cif,0.844,TRUE
8535197.cif,1.002,TRUE
8535222.cif,3.746,TRUE
8535225.cif,3.302,TRUE
8535228.cif,3.959,TRUE
8535231.cif,4.308,TRUE
8535266.cif,4.899,TRUE
8535296.cif,3.828,TRUE
8535299.cif,1.207,TRUE
8535308.cif,1.58,TRUE
8535314.cif,1.586,TRUE
8535317.cif,0.976,TRUE
8535320.cif,1.321,TRUE
8535341.cif,1.886,TRUE
8535350.cif,1.079,TRUE
8535413.cif,0.511,TRUE
8535416.cif,5.447,TRUE
8535431.cif,4.767,TRUE
8535436.cif,4.817,TRUE
8535439.cif,6.766,TRUE
8535442.cif,6.271,TRUE
8535467.cif,2.953,TRUE
8535470.cif,2.26,TRUE
8535473.cif,2.186,TRUE
8535499.cif,2.356,TRUE
8535524.cif,2.228,TRUE
8535552.cif,2.19,TRUE
8535555.cif,2.216,TRUE
8535567.cif,2.238,TRUE
8535570.cif,2.619,TRUE
8535576.cif,2.945,TRUE
8535582.cif,1.913,TRUE
8535585.cif,1.413,TRUE
8535597.cif,4.728,TRUE
8535610.cif,1.76,TRUE
8535616.cif,2.057,TRUE
8535625.cif,0.762,TRUE
8535628.cif,2.077,TRUE
8535632.cif,2.034,TRUE
8535642.cif,1.305,TRUE
8535645.cif,3.06,TRUE
8535657.cif,2.986,TRUE
8535663.cif,3.002,TRUE
8535714.cif,0.653,TRUE
8535726.cif,0.656,TRUE
8535729.cif,0.66,TRUE
8535741.cif,0.656,TRUE
8535750.cif,0.505,TRUE
8535756.cif,2.477,TRUE
8535785.cif,4.585,TRUE
8535803.cif,4.778,TRUE
8535808.cif,4.456,TRUE
8535811.cif,4.244,TRUE
8535814.cif,5.567,TRUE
8535832.cif,5.167,TRUE
8535845.cif,7.011,TRUE
8535870.cif,6.906,TRUE
8535911.cif,7.15,TRUE
8535921.cif,6.987,TRUE
8535927.cif,3.059,TRUE
8535952.cif,3.553,TRUE
8535994.cif,4.143,TRUE
8536023.cif,4.186,TRUE
8536037.cif,4.14,TRUE
8536057.cif,4.168,TRUE
8536060.cif,4.231,TRUE
8536075.cif,4.041,TRUE
8536095.cif,4.051,TRUE
8536098.cif,3.317,TRUE
8536101.cif,2.543,TRUE
8536122.cif,3.869,TRUE
8536128.cif,0.966,TRUE
8536162.cif,2.236,TRUE
8536179.cif,1.057,TRUE
8536183.cif,1.493,TRUE
8536243.cif,2.752,TRUE
8536246.cif,5.018,TRUE
8536253.cif,3.738,TRUE
8536256.cif,1.246,TRUE
8536259.cif,3.012,TRUE
8536262.cif,2.629,TRUE
8536274.cif,3.008,TRUE
8536341.cif,1.872,TRUE
8536350.cif,1.613,TRUE
8536407.cif,0.884,TRUE
8536726.cif,4.533,TRUE
8536740.cif,2.79,TRUE
8536744.cif,2.746,TRUE
8536748.cif,3.181,TRUE
8536779.cif,2.315,TRUE
8536782.cif,2.452,TRUE
8536792.cif,2.09,TRUE
8536797.cif,1.088,TRUE
8536805.cif,2.824,TRUE
8536812.cif,1.131,TRUE
8536983.cif,2.948,TRUE
8537035.cif,2.95,TRUE
8537087.cif,2.831,TRUE
8537551.cif,2.96,TRUE
8537565.cif,3.195,TRUE
8537573.cif,3.252,TRUE
8537619.cif,2.712,TRUE
8537697.cif,2.105,TRUE
8537708.cif,2.121,TRUE
8537800.cif,1.959,TRUE
8537810.cif,0.669,TRUE
8537813.cif,2.518,TRUE
8537821.cif,2.059,TRUE
8537835.cif,1.907,TRUE
8537839.cif,2.241,TRUE
8537845.cif,1.936,TRUE
8537854.cif,1.666,TRUE
8537867.cif,2.753,TRUE
8537882.cif,2.925,TRUE
8537894.cif,1.265,TRUE
8537908.cif,1.059,TRUE
8538012.cif,1.51,TRUE
8538096.cif,2.023,TRUE
8538153.cif,2.035,TRUE
8538163.cif,1.449,TRUE
8538166.cif,1.411,TRUE
8538182.cif,1.146,TRUE
8538194.cif,0.799,TRUE
8538197.cif,2.672,TRUE
8538218.cif,1.38,TRUE
8538261.cif,1.515,TRUE
8538352.cif,1.335,TRUE
8538355.cif,2.64,TRUE
8538371.cif,0.775,TRUE
8538377.cif,2.173,TRUE
8538410.cif,1.34,TRUE
8538440.cif,1.156,TRUE
8538452.cif,0.977,TRUE
8538528.cif,2,TRUE
8538562.cif,0.778,TRUE
8538612.cif,0.964,TRUE
8538650.cif,3.248,TRUE
8538659.cif,2.037,TRUE
8538701.cif,0.97,TRUE
8538725.cif,1.868,TRUE
8538794.cif,2.305,TRUE
8538886.cif,0.772,TRUE
8538897.cif,2.925,TRUE
8538945.cif,1.857,TRUE
8538978.cif,2.294,TRUE
8539013.cif,4.315,TRUE
8539059.cif,3.265,TRUE
8539187.cif,4.505,TRUE
8539231.cif,0.972,TRUE
8539966.cif,1.151,TRUE
8540015.cif,0.965,TRUE
8540536.cif,0.772,TRUE
8540550.cif,0.988,TRUE
8540573.cif,2.862,TRUE
8541297.cif,0.576,TRUE
8541906.cif,1.782,TRUE
8541925.cif,1.956,TRUE
8541929.cif,2.008,TRUE
8542107.cif,2.005,TRUE
8542114.cif,0.57,TRUE
8542119.cif,1.754,TRUE
8542129.cif,0.579,TRUE
8547228.cif,3.822,TRUE
8547232.cif,2.242,TRUE
8550885.cif,1.31,TRUE
8550898.cif,1.947,TRUE
8551146.cif,3.666,TRUE
8551187.cif,1.702,TRUE
8551194.cif,3.612,TRUE
8551219.cif,1.988,TRUE
8551227.cif,0.939,TRUE
8551298.cif,2.069,TRUE
8551372.cif,0.757,TRUE
8551498.cif,1.847,TRUE
8587407.cif,2.148,TRUE
8587785.cif,1.827,TRUE
8587794.cif,0.748,TRUE
8599287.cif,1.086,TRUE
8637915.cif,2.91,TRUE
8638126.cif,1.726,TRUE
8639054.cif,1.376,TRUE
8639062.cif,2.867,TRUE
8639107.cif,4.871,TRUE
8639162.cif,4.246,TRUE
8643938.cif,3.029,TRUE
8643971.cif,3.026,TRUE
8661681.cif,3.026,TRUE
8667423.cif,4.889,TRUE
8697763.cif,3.029,TRUE
8697774.cif,1.28,TRUE
8697805.cif,2.099,TRUE
8697959.cif,2.421,TRUE
8698085.cif,2.283,TRUE
8698124.cif,2.106,TRUE
8698136.cif,2.309,TRUE
8698139.cif,4.89,TRUE
8698148.cif,4.752,TRUE
8698150.cif,3.164,TRUE
8698159.cif,3.29,TRUE
8700038.cif,3.316,TRUE
8700076.cif,4,TRUE
8700108.cif,3.802,TRUE
8700444.cif,4.09,TRUE
8700445.cif,1.151,TRUE
8700454.cif,0.975,TRUE
8700464.cif,0.777,TRUE
8700468.cif,1,TRUE
8700525.cif,4.124,TRUE
8700540.cif,4.228,TRUE
8700542.cif,3.478,TRUE
8700548.cif,4.02,TRUE
8700610.cif,4.103,TRUE
8700653.cif,4.688,TRUE
8700674.cif,2.239,TRUE
8700675.cif,4.922,TRUE
8700680.cif,3.093,TRUE
8700828.cif,5.179,TRUE
8700956.cif,3.654,TRUE
8701026.cif,0.576,TRUE
8701037.cif,2.209,TRUE
8701098.cif,2.207,TRUE
8701230.cif,0.783,TRUE
8701235.cif,0.589,TRUE
8701241.cif,1.007,TRUE
8701397.cif,2.513,TRUE
8701718.cif,4.491,TRUE
8702026.cif,4.022,TRUE
8702031.cif,2.026,TRUE
8702191.cif,2.249,TRUE
8702206.cif,4.888,TRUE
8702348.cif,1.938,TRUE
8702505.cif,2.631,TRUE
8702593.cif,1.257,TRUE
8702670.cif,1.479,TRUE
8702809.cif,1.46,TRUE
8702927.cif,1.105,TRUE
8706051.cif,1.265,TRUE
8706564.cif,4.979,TRUE
8707410.cif,2.79,TRUE
8707420.cif,1.783,TRUE
8707492.cif,1.496,TRUE
8707557.cif,1.77,TRUE
8707596.cif,1.399,TRUE
8707870.cif,1.901,TRUE
8707871.cif,1.879,TRUE
8707892.cif,2.261,TRUE
8707896.cif,2.415,TRUE
8708137.cif,1.552,TRUE
8708174.cif,2.25,TRUE
8708177.cif,2.28,TRUE
8708192.cif,2.604,TRUE
8708244.cif,2.244,TRUE
8708262.cif,3.003,TRUE
8708264.cif,2.852,TRUE
8708287.cif,3.436,TRUE
8708358.cif,3.572,TRUE
8708359.cif,3.591,TRUE
8708364.cif,3.279,TRUE
8708380.cif,3.256,TRUE
8708393.cif,3.286,TRUE
8709277.cif,2.915,TRUE
8709278.cif,3.065,TRUE
8709280.cif,2.296,TRUE
8709285.cif,1.948,TRUE
8709359.cif,2.319,TRUE
8709379.cif,2.07,TRUE
8709385.cif,3.325,TRUE
8709403.cif,3.099,TRUE
8709407.cif,2.11,TRUE
8709418.cif,3.194,TRUE
8709433.cif,3.045,TRUE
8709461.cif,3.776,TRUE
8709514.cif,3.647,TRUE
8709529.cif,3.639,TRUE
8709741.cif,3.901,TRUE
8709746.cif,1.692,TRUE
8709891.cif,1.849,TRUE
8710019.cif,0.657,TRUE
8712100.cif,3.894,TRUE
8712335.cif,4.05,TRUE
8713479.cif,2.449,TRUE
8713500.cif,2.448,TRUE
8713502.cif,2.489,TRUE
8713505.cif,3.353,TRUE
8713518.cif,3.381,TRUE
8713566.cif,3.103,TRUE
8713666.cif,3.389,TRUE
8713842.cif,3.114,TRUE
8713901.cif,4.132,TRUE
8713995.cif,4.148,TRUE
8714012.cif,4.035,TRUE
8714013.cif,4.137,TRUE
8714017.cif,4.1,TRUE
8714106.cif,3.618,TRUE
8714170.cif,1.978,TRUE
8714257.cif,3.899,TRUE
8714465.cif,2.339,TRUE
8714523.cif,2.451,TRUE
8714543.cif,2.496,TRUE
8714860.cif,3.348,TRUE
8714941.cif,3.389,TRUE
8714978.cif,3.107,TRUE
8715096.cif,3.112,TRUE
8715116.cif,3.983,TRUE
8715209.cif,3.733,TRUE
8715213.cif,4.081,TRUE
8715214.cif,4.132,TRUE
8715266.cif,3.95,TRUE
8722619.cif,3.778,TRUE
8722742.cif,1.99,TRUE
8722744.cif,1.708,TRUE
8722946.cif,2.185,TRUE
8723029.cif,2.343,TRUE
8725024.cif,0.614,TRUE
8725585.cif,3.687,TRUE
8725588.cif,2.976,TRUE
8725616.cif,3.086,TRUE
8725625.cif,1.084,TRUE
8725626.cif,1.678,TRUE
8725714.cif,1.674,TRUE
8725748.cif,1.831,TRUE
8726122.cif,1.236,TRUE
8726247.cif,4.03,TRUE
8726897.cif,2.415,TRUE
8727052.cif,3.331,TRUE
8727063.cif,3.475,TRUE
8727064.cif,3.34,TRUE
8727106.cif,3.099,TRUE
8727107.cif,4.055,TRUE
8727220.cif,4.1,TRUE
8727224.cif,3.983,TRUE
8727266.cif,3.987,TRUE
8727436.cif,3.859,TRUE
8728456.cif,4.084,TRUE
8728533.cif,4.035,TRUE
8728553.cif,3.019,TRUE
8869094.cif,3.213,TRUE
8869135.cif,3.66,TRUE
8869138.cif,3.858,TRUE
8869432.cif,3.9,TRUE
8869435.cif,2.338,TRUE
8869437.cif,2.53,TRUE
8869442.cif,2.451,TRUE
8869452.cif,2.655,TRUE
8869455.cif,3.338,TRUE
8869518.cif,3.379,TRUE
8869542.cif,4.097,TRUE
8869564.cif,3.887,TRUE
8869569.cif,3.918,TRUE
8869571.cif,4.099,TRUE
8869660.cif,4.063,TRUE
8871300.cif,3.764,TRUE
8871301.cif,0.608,TRUE
8871302.cif,2.24,TRUE
8871312.cif,1.675,TRUE
8871315.cif,3.611,TRUE
8871324.cif,3.655,TRUE
8871405.cif,2.186,TRUE
8871407.cif,2.027,TRUE
8872095.cif,3.358,TRUE
8872108.cif,3.348,TRUE
8872205.cif,3.341,TRUE
8872259.cif,3.061,TRUE
8872264.cif,4.025,TRUE
8872304.cif,4.028,TRUE
8872338.cif,3.937,TRUE
8872339.cif,3.721,TRUE
8872367.cif,4.091,TRUE
8872448.cif,0.93,TRUE
8874683.cif,0.764,TRUE
8874737.cif,0.99,TRUE
8874748.cif,0.957,TRUE
8875837.cif,2.083,TRUE
8876010.cif,2.857,TRUE
8876057.cif,2.65,TRUE
8876083.cif,1.224,TRUE
8876821.cif,1.893,TRUE
8877646.cif,1.885,TRUE
8877663.cif,1.785,TRUE
8877890.cif,1.135,TRUE
8878413.cif,3.904,TRUE
8878527.cif,2.393,TRUE
8878546.cif,2.357,TRUE
8878671.cif,1.831,TRUE
8878737.cif,3.551,TRUE
8878750.cif,3.169,TRUE
8878836.cif,3.837,TRUE
8878845.cif,3.9,TRUE
8878889.cif,4.144,TRUE
8878895.cif,3.598,TRUE
8878899.cif,1.717,TRUE
8878915.cif,2.115,TRUE
8878916.cif,1.99,TRUE
8878918.cif,3.031,TRUE
8878939.cif,2.704,TRUE
8879009.cif,2.887,TRUE
8879018.cif,2.704,TRUE
8879046.cif,3.694,TRUE
8879060.cif,3.514,TRUE
8879061.cif,3.669,TRUE
8879085.cif,3.281,TRUE
8879117.cif,2.983,TRUE
8879121.cif,2.983,TRUE
8977502.cif,2.981,TRUE
8988844.cif,0.835,TRUE
8988899.cif,0.758,TRUE
8989355.cif,1.071,TRUE
8990146.cif,1.584,TRUE
8990161.cif,1.218,TRUE
8990170.cif,3.096,TRUE
8990172.cif,2.288,TRUE
8990213.cif,1.695,TRUE
8990280.cif,3.668,TRUE
8990337.cif,0.611,TRUE
8990435.cif,1.228,TRUE
8990527.cif,1.536,TRUE
8990651.cif,1.083,TRUE
8991104.cif,2.924,TRUE
8991111.cif,3.507,TRUE
8991114.cif,1.954,TRUE
8991125.cif,2.106,TRUE
8991252.cif,3.215,TRUE
8991254.cif,3.217,TRUE
8991263.cif,3.368,TRUE
8991277.cif,3.242,TRUE
8991289.cif,3.806,TRUE
8991295.cif,3.853,TRUE
8991298.cif,3.708,TRUE
8991346.cif,3.87,TRUE
8991361.cif,2.003,TRUE
8991363.cif,2.171,TRUE
8991666.cif,2.316,TRUE
8991686.cif,2.148,TRUE
8991692.cif,2.995,TRUE
8991733.cif,2.296,TRUE
8991741.cif,2.281,TRUE
8991746.cif,3.393,TRUE
8991757.cif,2.073,TRUE
8991824.cif,3.255,TRUE
8991833.cif,3.254,TRUE
8991842.cif,2.987,TRUE
8992257.cif,3.824,TRUE
8992296.cif,3.89,TRUE
8992451.cif,3.719,TRUE
8992479.cif,3.644,TRUE
8992793.cif,2.746,TRUE
8992798.cif,2.748,TRUE
8993137.cif,1.718,TRUE
8993222.cif,1.581,TRUE
8993223.cif,1.383,TRUE
8993241.cif,0.596,TRUE
8993248.cif,2.552,TRUE
8993256.cif,2.105,TRUE
8993313.cif,2.833,TRUE
8993315.cif,1.062,TRUE
8993346.cif,2.449,TRUE
8993352.cif,3.244,TRUE
8993424.cif,3.096,TRUE
8993710.cif,2.851,TRUE
8993727.cif,3.713,TRUE
8993761.cif,3.889,TRUE
8993767.cif,3.887,TRUE
8993777.cif,4.022,TRUE
8993796.cif,4.023,TRUE
8993798.cif,4.179,TRUE
8993827.cif,3.264,TRUE
8994755.cif,3.506,TRUE
8994760.cif,3.106,TRUE
8994842.cif,3.44,TRUE
8994843.cif,3.023,TRUE
8994869.cif,3.969,TRUE
8994887.cif,3.728,TRUE
8994916.cif,3.838,TRUE
8995170.cif,4.021,TRUE
8995202.cif,3.546,TRUE
8995219.cif,3.848,TRUE
8995243.cif,1.577,TRUE
8995322.cif,1.869,TRUE
8995331.cif,2.873,TRUE
8995343.cif,1.905,TRUE
8995373.cif,1.887,TRUE
8995464.cif,4.176,TRUE
8995470.cif,4.23,TRUE
8995514.cif,4.255,TRUE
8995515.cif,4.485,TRUE
8995525.cif,0.953,TRUE
8995532.cif,1.585,TRUE
8995554.cif,1.727,TRUE
8995558.cif,0.783,TRUE
8995571.cif,3.107,TRUE
8995579.cif,4.049,TRUE
8995580.cif,2.178,TRUE
8995595.cif,2.151,TRUE
8995608.cif,2.306,TRUE
8995620.cif,2.316,TRUE
8995640.cif,2.443,TRUE
8995694.cif,2.486,TRUE
8995780.cif,0.781,TRUE
8995857.cif,3.237,TRUE
8995883.cif,3.413,TRUE
8995940.cif,3.121,TRUE
8995971.cif,3.11,TRUE
8995976.cif,3.969,TRUE
8996036.cif,4.098,TRUE
8996067.cif,4.144,TRUE
8996069.cif,3.872,TRUE
8996077.cif,3.905,TRUE
8996085.cif,4.12,TRUE
8996103.cif,3.614,TRUE
8996109.cif,3.889,TRUE
8996115.cif,3.9,TRUE
8996131.cif,2.449,TRUE
8996161.cif,2.34,TRUE
8996174.cif,2.342,TRUE
8996201.cif,0.616,TRUE
8996210.cif,3.34,TRUE
8996211.cif,3.555,TRUE
8996217.cif,3.111,TRUE
8996218.cif,3.102,TRUE
8996245.cif,3.99,TRUE
8996248.cif,4.115,TRUE
8996254.cif,3.949,TRUE
8996271.cif,3.891,TRUE
8996298.cif,3.966,TRUE
8996306.cif,3.99,TRUE
8996324.cif,3.615,TRUE
8996361.cif,3.953,TRUE
8996368.cif,3.613,TRUE
8996383.cif,1.859,TRUE
8996394.cif,3.104,TRUE
8996415.cif,2.41,TRUE
8996456.cif,2.405,TRUE
8996498.cif,2.404,TRUE
8996513.cif,1.666,TRUE
8996558.cif,2.217,TRUE
8996561.cif,2.826,TRUE
8996566.cif,2.935,TRUE
8996569.cif,2.49,TRUE
8996575.cif,2.788,TRUE
8996630.cif,3.395,TRUE
8996637.cif,4.271,TRUE
8996645.cif,3.849,TRUE
8996654.cif,4.107,TRUE
8996698.cif,4.093,TRUE
8996804.cif,2.438,TRUE
8996851.cif,2.296,TRUE
8996874.cif,2.102,TRUE
8996877.cif,4.446,TRUE
8996889.cif,2.704,TRUE
8996904.cif,3.702,TRUE
8996934.cif,3.562,TRUE
8996956.cif,3.623,TRUE
8996970.cif,3.093,TRUE
8996986.cif,3.289,TRUE
8996997.cif,3.126,TRUE
8997000.cif,2.899,TRUE
8997020.cif,2.327,TRUE
8997028.cif,1.99,TRUE
8997034.cif,1.794,TRUE
8997053.cif,3.172,TRUE
8997055.cif,2.986,TRUE
8997079.cif,2.989,TRUE
8997093.cif,1.666,TRUE
8997107.cif,3.028,TRUE
8997117.cif,3.03,TRUE
8997152.cif,0.564,TRUE
8997153.cif,0.564,TRUE
8997159.cif,0.599,TRUE
8997175.cif,5.092,TRUE
8997177.cif,2.371,TRUE
8997178.cif,0.938,TRUE
8997215.cif,0.777,TRUE
8997250.cif,0.629,TRUE
8997291.cif,2.421,TRUE
8997372.cif,3.103,TRUE
8997411.cif,1.888,TRUE
8997429.cif,3.43,TRUE
8997439.cif,4.284,TRUE
8997466.cif,4.442,TRUE
8997525.cif,4.001,TRUE
8997533.cif,3.923,TRUE
8997537.cif,4.401,TRUE
8997541.cif,4.249,TRUE
8997556.cif,4.04,TRUE
8997631.cif,3.869,TRUE
8997633.cif,1.62,TRUE
8997680.cif,7.535,TRUE
8997737.cif,2.052,TRUE
8997745.cif,2.289,TRUE
8997851.cif,1.391,TRUE
8997888.cif,2.543,TRUE
8997942.cif,2.6,TRUE
8997951.cif,2.556,TRUE
8997960.cif,2.529,TRUE
8998030.cif,1.511,TRUE
8998087.cif,1.346,TRUE
8998251.cif,1.853,TRUE
8998252.cif,1.187,TRUE
8998267.cif,1.044,TRUE
8998270.cif,0.623,TRUE
9000069.cif,0.895,TRUE
9000147.cif,1.474,TRUE
9000580.cif,1.248,TRUE
9000931.cif,0.616,TRUE
9001195.cif,2.14,TRUE
9001511.cif,1.949,TRUE
9001559.cif,1.958,TRUE
9001602.cif,2.165,TRUE
9002647.cif,2.14,TRUE
9002657.cif,2.13,TRUE
9002665.cif,1.191,TRUE
9002733.cif,2.467,TRUE
9002804.cif,1.968,TRUE
9003160.cif,1.803,TRUE
9003226.cif,1.545,TRUE
9003297.cif,1.803,TRUE
9003715.cif,1.961,TRUE
9003716.cif,1.576,TRUE
9003811.cif,2.935,TRUE
9003953.cif,3.663,TRUE
9003964.cif,2.517,TRUE
9003993.cif,4.252,TRUE
9004055.cif,1.953,TRUE
9004058.cif,2.012,TRUE
9004059.cif,2.021,TRUE
9004060.cif,2.024,TRUE
9004061.cif,1.937,TRUE
9004500.cif,1.879,TRUE
9004575.cif,1.856,TRUE
9004628.cif,1.854,TRUE
9004637.cif,2.002,TRUE
9004642.cif,2.009,TRUE
9004644.cif,1.88,TRUE
9004763.cif,4.573,TRUE
903050.cif,2.645,TRUE
903196.cif,1.986,TRUE
9032730.cif,3.708,TRUE
9032760.cif,3.722,TRUE
9032820.cif,3.938,TRUE
9036532.cif,3.383,TRUE
9036534.cif,3.722,TRUE
9037227.cif,3.942,TRUE
9037707.cif,3.608,TRUE
9037710.cif,3.924,TRUE
9038487.cif,3.476,TRUE
9038489.cif,1.22,TRUE
9064152.cif,2.041,TRUE
9064415.cif,2.049,TRUE
9064417.cif,1.876,TRUE
9114972.cif,1.541,TRUE
9115603.cif,2.053,TRUE
9115619.cif,2.054,TRUE
9115716.cif,1.886,TRUE
9116017.cif,3.097,TRUE
9116371.cif,1.874,TRUE
9127981.cif,2.524,TRUE
9128326.cif,1.36,TRUE
9128381.cif,2.131,TRUE
9128480.cif,3.054,TRUE
9128499.cif,2.814,TRUE
9128514.cif,1.543,TRUE
9128531.cif,0.688,TRUE
9128562.cif,3.837,TRUE
9128565.cif,1.871,TRUE
9128571.cif,1.61,TRUE
9128578.cif,0.511,TRUE
9128579.cif,1.341,TRUE
9128593.cif,0.906,TRUE
9128594.cif,1.384,TRUE
9128599.cif,2.292,TRUE
9128617.cif,1.896,TRUE
9128657.cif,1.3,TRUE
9128679.cif,0.891,TRUE
9128680.cif,0.766,TRUE
9128708.cif,0.897,TRUE
9128732.cif,1.344,TRUE
9128733.cif,1.985,TRUE
9128917.cif,2.006,TRUE
9129193.cif,0.504,TRUE
9129571.cif,1.674,TRUE
9129916.cif,0.63,TRUE
9130494.cif,1.91,TRUE
9130560.cif,3.639,TRUE
9131423.cif,1.527,TRUE
9131490.cif,3.628,TRUE
9131524.cif,1.96,TRUE
9132668.cif,0.74,TRUE
9132703.cif,1.642,TRUE
9132706.cif,2.936,TRUE
9132960.cif,2.99,TRUE
9133641.cif,0.929,TRUE
9133714.cif,1.434,TRUE
9133778.cif,5.845,TRUE
9134127.cif,4.615,TRUE
9134169.cif,3.875,TRUE
9134498.cif,5.224,TRUE
9134525.cif,2.12,TRUE
9135155.cif,1.461,TRUE
9135756.cif,1.265,TRUE
9136004.cif,2.345,TRUE
9136005.cif,2.229,TRUE
9136006.cif,2.346,TRUE
9136028.cif,4.828,TRUE
9136030.cif,1.164,TRUE
9136060.cif,1.06,TRUE
9136139.cif,1.059,TRUE
9136193.cif,3.981,TRUE
9136196.cif,4.073,TRUE
9136229.cif,4.727,TRUE
9136282.cif,2.894,TRUE
9136316.cif,4.92,TRUE
9136337.cif,1.12,TRUE
9136338.cif,0.517,TRUE
9136351.cif,2.271,TRUE
9136354.cif,0.912,TRUE
9136699.cif,2.353,TRUE
9136709.cif,2.84,TRUE
9136722.cif,2.597,TRUE
9136741.cif,4.705,TRUE
9136778.cif,3.861,TRUE
9136811.cif,1.879,TRUE
9136822.cif,2.302,TRUE
9136824.cif,2.018,TRUE
9136829.cif,2.673,TRUE
9136852.cif,4.895,TRUE
9136858.cif,1.074,TRUE
9136917.cif,0.666,TRUE
9137206.cif,1.71,TRUE
9137231.cif,2.608,TRUE
9137241.cif,0.679,TRUE
9137247.cif,1.011,TRUE
9137310.cif,1.864,TRUE
9137643.cif,2.332,TRUE
9138287.cif,0.932,TRUE
9138355.cif,1.11,TRUE
9139222.cif,1.744,TRUE
9139228.cif,2.224,TRUE
9139364.cif,1.896,TRUE
9140104.cif,2.097,TRUE
9140594.cif,1.84,TRUE
9140644.cif,1.559,TRUE
9140690.cif,1.095,TRUE
9140918.cif,1.272,TRUE
9141068.cif,1.565,TRUE
9141398.cif,1.737,TRUE
9141944.cif,0.506,TRUE
9173929.cif,1.052,TRUE
9173974.cif,1.387,TRUE
9173977.cif,1.885,TRUE
9173978.cif,1.392,TRUE
9173980.cif,1.48,TRUE
9174019.cif,1.384,TRUE
9174042.cif,1.52,TRUE
9174045.cif,1.485,TRUE
9174086.cif,2.158,TRUE
9174122.cif,1.589,TRUE
9174217.cif,1.478,TRUE
9174346.cif,1.392,TRUE
9174348.cif,2.039,TRUE
9174351.cif,1.391,TRUE
9174771.cif,1.572,TRUE
9174851.cif,0.744,TRUE
9174923.cif,0.847,TRUE
9174930.cif,0.687,TRUE
9174942.cif,1.827,TRUE
9174969.cif,2.062,TRUE
9175073.cif,2.378,TRUE
9175083.cif,0.933,TRUE
9175100.cif,1.393,TRUE
9175101.cif,0.658,TRUE
9175120.cif,1.026,TRUE
9175162.cif,0.64,TRUE
9175168.cif,0.97,TRUE
9175205.cif,0.546,TRUE
9175222.cif,0.653,TRUE
9175235.cif,1.134,TRUE
9175284.cif,1.283,TRUE
9175336.cif,1.377,TRUE
9175361.cif,2.199,TRUE
9175375.cif,1.701,TRUE
9175559.cif,0.596,TRUE
9176135.cif,0.711,TRUE
9180894.cif,0.926,TRUE
9181828.cif,1.422,TRUE
9181863.cif,0.894,TRUE
9182980.cif,1.093,TRUE
9184110.cif,1.662,TRUE
9184270.cif,0.921,TRUE
9184482.cif,1.419,TRUE
9184484.cif,0.715,TRUE
9184490.cif,1.168,TRUE
9184508.cif,0.559,TRUE
9196784.cif,0.525,TRUE
9204467.cif,0.529,TRUE
9205093.cif,0.75,TRUE
9215175.cif,0.5,TRUE
9215348.cif,0.976,TRUE
9235289.cif,2.836,TRUE
9235459.cif,1.289,TRUE
9235461.cif,0.774,TRUE
9235510.cif,1.368,TRUE
9235549.cif,1.059,TRUE
9235550.cif,2.111,TRUE
